Department,Department Title,Division (Organization Detail within Department),Division Title,Program (Service),Program Title,General Fund Support (GFS) or Self-Supporting Fund,Fund,Subfund Title,Type of Revenue or Expenditure,Character,Character Title,Object,Object Title,Subobject,Subobject Title,FY 2010-2011 Original Budget,FY 2011-2012 Original Budget
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM01,ADMINISTRATION,FAC,CITY ADMINISTRATOR - ADMINISTRATION,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Recoveries,86,EXPENDITURE RECOVERY,86,EXPEND RECOVERY FOR SVCS TO AAO FUNDS,086PW,EXP REC FR PUBLIC WORKS (AAO),$-3508366.00,$-3367866.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM01,ADMINISTRATION,FAC,CITY ADMINISTRATOR - ADMINISTRATION,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Recoveries,86,EXPENDITURE RECOVERY,86,EXPEND RECOVERY FOR SVCS TO AAO FUNDS,086RB,EXP REC FR RENT ARBITRATION BD (AAO),$-155000.00,$-155000.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM01,ADMINISTRATION,FAC,CITY ADMINISTRATOR - ADMINISTRATION,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Recoveries,86,EXPENDITURE RECOVERY,86,EXPEND RECOVERY FOR SVCS TO AAO FUNDS,086RC,EXP REC FR HUMAN RIGHTS (AAO),$-31744.00,$0.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM01,ADMINISTRATION,FAC,CITY ADMINISTRATOR - ADMINISTRATION,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Recoveries,86,EXPENDITURE RECOVERY,86,EXPEND RECOVERY FOR SVCS TO AAO FUNDS,086RG,EXP REC FR REGISTRAR OF VOTERS (AAO),$-150000.00,$-196000.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM01,ADMINISTRATION,FAC,CITY ADMINISTRATOR - ADMINISTRATION,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Recoveries,86,EXPENDITURE RECOVERY,86,EXPEND RECOVERY FOR SVCS TO AAO FUNDS,086SH,EXP REC FR SHERIFF (AAO),$-95400.00,$-95400.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM01,ADMINISTRATION,FAC,CITY ADMINISTRATOR - ADMINISTRATION,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Recoveries,86,EXPENDITURE RECOVERY,86,EXPEND RECOVERY FOR SVCS TO AAO FUNDS,086TI,EXP REC FROM ISD (AAO),$-835467.00,$-705312.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM01,ADMINISTRATION,FAC,CITY ADMINISTRATOR - ADMINISTRATION,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Recoveries,86,EXPENDITURE RECOVERY,86,EXPEND RECOVERY FOR SVCS TO AAO FUNDS,086UC,EXP REC FR PUC (AAO),$-66710.00,$-66710.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM01,ADMINISTRATION,FAC,CITY ADMINISTRATOR - ADMINISTRATION,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Recoveries,86,EXPENDITURE RECOVERY,86,EXPEND RECOVERY FOR SVCS TO AAO FUNDS,086WM,EXP REC FR WAR MEMORIAL (AAO),$0.00,$-10000.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM01,ADMINISTRATION,FAC,CITY ADMINISTRATOR - ADMINISTRATION,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Recoveries,86,EXPENDITURE RECOVERY,86,EXPEND RECOVERY FOR SVCS TO AAO FUNDS,086WO,EXP REC FR STATUS OF WOMEN (AAO),$-44997.00,$-44997.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM01,ADMINISTRATION,FAC,CITY ADMINISTRATOR - ADMINISTRATION,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Recoveries,86,EXPENDITURE RECOVERY,87,EXPEND RECOVERY FOR SVCS TO NON-AAO FDS,08799,EXP REC-UNALLOCATED (NON-AAO FDS),$-92720.00,$-92720.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM01,ADMINISTRATION,FAC,CITY ADMINISTRATOR - ADMINISTRATION,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Recoveries,86,EXPENDITURE RECOVERY,87,EXPEND RECOVERY FOR SVCS TO NON-AAO FDS,087MO,EXP REC FR MAYOR-CDBG (NON-AAO),$0.00,$-133331.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM01,ADMINISTRATION,FAC,CITY ADMINISTRATOR - ADMINISTRATION,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Regular Revenues,350,RENTS & CONCESSIONS,352,PARKING GARAGE/LOT RENTALS,35232,EMPLOYEE PARKING,$20000.00,$0.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM01,ADMINISTRATION,FAC,CITY ADMINISTRATOR - ADMINISTRATION,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Regular Revenues,750,OTHER REVENUES,799,OTHER NON-OPERATING REVENUES,79999,OTHER NON-OPERATING REVENUE,$20000.00,$20000.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM18,ANIMAL CARE AND CONTROL,AUA,ANIMAL WELFARE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,1,SALARIES,1,PERMANENT SALARIES-MISC,00101,MISC-REGULAR,$2332642.00,$2345968.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM18,ANIMAL CARE AND CONTROL,AUA,ANIMAL WELFARE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,1,SALARIES,9,PREMIUM PAY,00901,PREMIUM PAY - MISC,$50000.00,$50000.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM18,ANIMAL CARE AND CONTROL,AUA,ANIMAL WELFARE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,1,SALARIES,11,OVERTIME,01101,OVERTIME - MISC,$12000.00,$12000.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM18,ANIMAL CARE AND CONTROL,AUA,ANIMAL WELFARE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,1,SALARIES,12,HOLIDAY PAY,01201,HOLIDAY PAY - MISC,$35000.00,$35000.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM18,ANIMAL CARE AND CONTROL,AUA,ANIMAL WELFARE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,13,RETIREMENT,01301,RETIRE CITY MISC,$316306.00,$424386.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM18,ANIMAL CARE AND CONTROL,AUA,ANIMAL WELFARE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,13,RETIREMENT,01371,RETIREMENT PICK UP,$24647.00,$0.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM18,ANIMAL CARE AND CONTROL,AUA,ANIMAL WELFARE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,13,RETIREMENT,01379,RETIREMENT PICK UP(PREM/OTH ADJUSTMENT),$-3864.00,$-3864.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM18,ANIMAL CARE AND CONTROL,AUA,ANIMAL WELFARE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,14,SOCIAL SECURITY,01401,SOCIAL SECURITY (OASDI & HI),$145943.00,$146769.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM18,ANIMAL CARE AND CONTROL,AUA,ANIMAL WELFARE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,14,SOCIAL SECURITY,01402,SOCIAL SECURITY - MEDICARE (HI ONLY),$35227.00,$35422.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM18,ANIMAL CARE AND CONTROL,AUA,ANIMAL WELFARE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,15,HEALTH SERVICE,01501,HEALTH SERVICE-CITY MATCH,$232343.00,$241165.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM18,ANIMAL CARE AND CONTROL,AUA,ANIMAL WELFARE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,15,HEALTH SERVICE,01571,DEPENDENT COVERAGE-MISCELLANEOUS,$150694.00,$161414.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM18,ANIMAL CARE AND CONTROL,AUA,ANIMAL WELFARE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,16,DENTAL COVERAGE,01601,DENTAL COVERAGE,$60561.00,$58384.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM18,ANIMAL CARE AND CONTROL,AUA,ANIMAL WELFARE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,17,UNEMPLOYMENT INSURANCE,01701,UNEMPLOYMENT INSURANCE,$6075.00,$7328.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM18,ANIMAL CARE AND CONTROL,AUA,ANIMAL WELFARE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,19,OTHER FRINGE BENEFITS,01911,FLEXIBLE BENEFIT PACKAGE,$79426.00,$80476.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM18,ANIMAL CARE AND CONTROL,AUA,ANIMAL WELFARE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,19,OTHER FRINGE BENEFITS,01912,LONG TERM DISABILITY INSURANCE,$10975.00,$10493.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM18,ANIMAL CARE AND CONTROL,AUA,ANIMAL WELFARE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,21,NON PERSONNEL SERVICES,22,TRAINING,02200,TRAINING - BUDGET,$2904.00,$2904.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM18,ANIMAL CARE AND CONTROL,AUA,ANIMAL WELFARE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,21,NON PERSONNEL SERVICES,23,EMPLOYEE EXPENSES,02301,AUTO MILEAGE,$150.00,$150.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM18,ANIMAL CARE AND CONTROL,AUA,ANIMAL WELFARE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,21,NON PERSONNEL SERVICES,24,MEMBERSHIP FEES,02401,MEMBERSHIP FEES,$500.00,$500.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM18,ANIMAL CARE AND CONTROL,AUA,ANIMAL WELFARE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,21,NON PERSONNEL SERVICES,27,PROFESSIONAL & SPECIALIZED SERVICES,02700,PROFESSIONAL & SPECIALIZED SVCS-BUDGET,$67443.00,$67443.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM18,ANIMAL CARE AND CONTROL,AUA,ANIMAL WELFARE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,21,NON PERSONNEL SERVICES,28,MAINTENANCE SVCS-BUILDING & STRUCTURES,02800,MAINT SVCS-BUILDINGS & IMPVTS-BUDGET,$46340.00,$46340.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM18,ANIMAL CARE AND CONTROL,AUA,ANIMAL WELFARE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,21,NON PERSONNEL SERVICES,28,MAINTENANCE SVCS-BUILDING & STRUCTURES,02801,SCAVENGER SERVICES,$36000.00,$36000.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM18,ANIMAL CARE AND CONTROL,AUA,ANIMAL WELFARE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,21,NON PERSONNEL SERVICES,35,OTHER CURRENT EXPENSES,03500,OTHER CURRENT EXPENSES - BUDGET,$32550.00,$32550.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM18,ANIMAL CARE AND CONTROL,AUA,ANIMAL WELFARE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,40,MATERIALS & SUPPLIES,40,MATERIALS & SUPPLIES BUDGET ONLY,04000,MATERIALS & SUPPLIES-BUDGET,$78000.00,$78000.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM18,ANIMAL CARE AND CONTROL,AUA,ANIMAL WELFARE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,81,SERVICES OF OTHER DEPTS,81,SERVICES OF OTHER DEPTS (AAO FUNDS),081C5,IS-TIS-ISD SERVICES,$4458.00,$4276.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM18,ANIMAL CARE AND CONTROL,AUA,ANIMAL WELFARE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,81,SERVICES OF OTHER DEPTS,81,SERVICES OF OTHER DEPTS (AAO FUNDS),081CI,IS-TIS-ISD SERVICES-INFRASTRUCTURE COST,$6271.00,$12459.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM18,ANIMAL CARE AND CONTROL,AUA,ANIMAL WELFARE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,81,SERVICES OF OTHER DEPTS,81,SERVICES OF OTHER DEPTS (AAO FUNDS),081ET,GF-TIS-TELEPHONE(AAO),$27059.00,$25243.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM18,ANIMAL CARE AND CONTROL,AUA,ANIMAL WELFARE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,81,SERVICES OF OTHER DEPTS,81,SERVICES OF OTHER DEPTS (AAO FUNDS),081HF,EF-SFGH-OTHERS,$600.00,$600.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM18,ANIMAL CARE AND CONTROL,AUA,ANIMAL WELFARE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,81,SERVICES OF OTHER DEPTS,81,SERVICES OF OTHER DEPTS (AAO FUNDS),081HT,GF-CHS-TOXICS WASTE & HAZARD MAT SVC,$4635.00,$4635.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM18,ANIMAL CARE AND CONTROL,AUA,ANIMAL WELFARE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,81,SERVICES OF OTHER DEPTS,81,SERVICES OF OTHER DEPTS (AAO FUNDS),081PA,IS-PURCH-CENTRAL SHOPS-AUTO MAINT,$29520.00,$29520.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM18,ANIMAL CARE AND CONTROL,AUA,ANIMAL WELFARE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,81,SERVICES OF OTHER DEPTS,81,SERVICES OF OTHER DEPTS (AAO FUNDS),081PE,IS-PURCH-VEHICLE LEASING (AAO),$2195.00,$2195.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM18,ANIMAL CARE AND CONTROL,AUA,ANIMAL WELFARE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,81,SERVICES OF OTHER DEPTS,81,SERVICES OF OTHER DEPTS (AAO FUNDS),081PF,IS-PURCH-CENTRAL SHOPS-FUEL STOCK,$15574.00,$15574.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM18,ANIMAL CARE AND CONTROL,AUA,ANIMAL WELFARE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,81,SERVICES OF OTHER DEPTS,81,SERVICES OF OTHER DEPTS (AAO FUNDS),081PM,GF-PURCH-MAIL SERVICES,$4662.00,$4112.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM18,ANIMAL CARE AND CONTROL,AUA,ANIMAL WELFARE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,81,SERVICES OF OTHER DEPTS,81,SERVICES OF OTHER DEPTS (AAO FUNDS),081PR,IS-PURCH-REPRODUCTION,$6490.00,$6598.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM18,ANIMAL CARE AND CONTROL,AUA,ANIMAL WELFARE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,81,SERVICES OF OTHER DEPTS,81,SERVICES OF OTHER DEPTS (AAO FUNDS),081UL,GF-PUC-LIGHT HEAT & POWER,$81166.00,$91233.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM18,ANIMAL CARE AND CONTROL,AUA,ANIMAL WELFARE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,81,SERVICES OF OTHER DEPTS,81,SERVICES OF OTHER DEPTS (AAO FUNDS),081W1,PUC SEWER SERVICE CHARGES,$17500.00,$14000.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM18,ANIMAL CARE AND CONTROL,AUA,ANIMAL WELFARE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Gross Expenditures,81,SERVICES OF OTHER DEPTS,81,SERVICES OF OTHER DEPTS (AAO FUNDS),081W2,EF-PUC-WATER CHARGES,$11500.00,$8400.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM18,ANIMAL CARE AND CONTROL,AUA,ANIMAL WELFARE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Regular Revenues,200,LICENSES; PERMITS & FRANCHISES,209,OTHER LICENSES & PERMITS,20911,DOG LICENSE,$335000.00,$335000.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM18,ANIMAL CARE AND CONTROL,AUA,ANIMAL WELFARE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Regular Revenues,600,CHARGES FOR SERVICES,605,HUMANE SERVICES,60501,PUBLIC POUND FEE,$138000.00,$138000.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM18,ANIMAL CARE AND CONTROL,AUA,ANIMAL WELFARE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Regular Revenues,600,CHARGES FOR SERVICES,605,HUMANE SERVICES,60502,PUBLIC POUND SALE OF ANIMALS,$22000.00,$22000.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM18,ANIMAL CARE AND CONTROL,AUA,ANIMAL WELFARE,GFS,1GAGFAAA,GF-NON-PROJECT-CONTROLLED,Regular Revenues,600,CHARGES FOR SERVICES,605,HUMANE SERVICES,60505,CAT REGISTRATION,$12100.00,$12100.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM19,CONVENTION FACILITIES MGMT,EIJ,TOURISM EVENTS,GFS,2SCFFANP,CONV FAC FD-OPERATING-NONPROJECT,Gross Expenditures,1,SALARIES,1,PERMANENT SALARIES-MISC,00101,MISC-REGULAR,$244081.00,$243758.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM19,CONVENTION FACILITIES MGMT,EIJ,TOURISM EVENTS,GFS,2SCFFANP,CONV FAC FD-OPERATING-NONPROJECT,Gross Expenditures,1,SALARIES,9,PREMIUM PAY,00901,PREMIUM PAY - MISC,$510.00,$510.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM19,CONVENTION FACILITIES MGMT,EIJ,TOURISM EVENTS,GFS,2SCFFANP,CONV FAC FD-OPERATING-NONPROJECT,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,13,RETIREMENT,01301,RETIRE CITY MISC,$33098.00,$44097.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM19,CONVENTION FACILITIES MGMT,EIJ,TOURISM EVENTS,GFS,2SCFFANP,CONV FAC FD-OPERATING-NONPROJECT,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,13,RETIREMENT,01379,RETIREMENT PICK UP(PREM/OTH ADJUSTMENT),$-1374.00,$-1374.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM19,CONVENTION FACILITIES MGMT,EIJ,TOURISM EVENTS,GFS,2SCFFANP,CONV FAC FD-OPERATING-NONPROJECT,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,14,SOCIAL SECURITY,01401,SOCIAL SECURITY (OASDI & HI),$11868.00,$11847.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM19,CONVENTION FACILITIES MGMT,EIJ,TOURISM EVENTS,GFS,2SCFFANP,CONV FAC FD-OPERATING-NONPROJECT,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,14,SOCIAL SECURITY,01402,SOCIAL SECURITY - MEDICARE (HI ONLY),$3546.00,$3541.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM19,CONVENTION FACILITIES MGMT,EIJ,TOURISM EVENTS,GFS,2SCFFANP,CONV FAC FD-OPERATING-NONPROJECT,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,15,HEALTH SERVICE,01501,HEALTH SERVICE-CITY MATCH,$12596.00,$13213.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM19,CONVENTION FACILITIES MGMT,EIJ,TOURISM EVENTS,GFS,2SCFFANP,CONV FAC FD-OPERATING-NONPROJECT,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,15,HEALTH SERVICE,01571,DEPENDENT COVERAGE-MISCELLANEOUS,$8082.00,$7960.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM19,CONVENTION FACILITIES MGMT,EIJ,TOURISM EVENTS,GFS,2SCFFANP,CONV FAC FD-OPERATING-NONPROJECT,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,16,DENTAL COVERAGE,01601,DENTAL COVERAGE,$3166.00,$3058.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM19,CONVENTION FACILITIES MGMT,EIJ,TOURISM EVENTS,GFS,2SCFFANP,CONV FAC FD-OPERATING-NONPROJECT,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,17,UNEMPLOYMENT INSURANCE,01701,UNEMPLOYMENT INSURANCE,$611.00,$732.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM19,CONVENTION FACILITIES MGMT,EIJ,TOURISM EVENTS,GFS,2SCFFANP,CONV FAC FD-OPERATING-NONPROJECT,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,19,OTHER FRINGE BENEFITS,01911,FLEXIBLE BENEFIT PACKAGE,$4077.00,$4560.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM19,CONVENTION FACILITIES MGMT,EIJ,TOURISM EVENTS,GFS,2SCFFANP,CONV FAC FD-OPERATING-NONPROJECT,Gross Expenditures,13,MANDATORY FRINGE BENEFITS,19,OTHER FRINGE BENEFITS,01912,LONG TERM DISABILITY INSURANCE,$449.00,$427.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM19,CONVENTION FACILITIES MGMT,EIJ,TOURISM EVENTS,GFS,2SCFFANP,CONV FAC FD-OPERATING-NONPROJECT,Gross Expenditures,21,NON PERSONNEL SERVICES,27,PROFESSIONAL & SPECIALIZED SERVICES,02700,PROFESSIONAL & SPECIALIZED SVCS-BUDGET,$25488720.00,$25673903.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM19,CONVENTION FACILITIES MGMT,EIJ,TOURISM EVENTS,GFS,2SCFFANP,CONV FAC FD-OPERATING-NONPROJECT,Gross Expenditures,21,NON PERSONNEL SERVICES,28,MAINTENANCE SVCS-BUILDING & STRUCTURES,02802,JANITORIAL SERVICES,$219606.00,$119606.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM19,CONVENTION FACILITIES MGMT,EIJ,TOURISM EVENTS,GFS,2SCFFANP,CONV FAC FD-OPERATING-NONPROJECT,Gross Expenditures,21,NON PERSONNEL SERVICES,30,RENTS & LEASES-BUILDINGS & STRUCTURES,03011,PROPERTY RENT,$18907616.00,$18993564.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM19,CONVENTION FACILITIES MGMT,EIJ,TOURISM EVENTS,GFS,2SCFFANP,CONV FAC FD-OPERATING-NONPROJECT,Gross Expenditures,21,NON PERSONNEL SERVICES,30,RENTS & LEASES-BUILDINGS & STRUCTURES,03041,BASE RENTAL PAYT FOR LSE REV BDS-BLDGS,$9905850.00,$9624219.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM19,CONVENTION FACILITIES MGMT,EIJ,TOURISM EVENTS,GFS,2SCFFANP,CONV FAC FD-OPERATING-NONPROJECT,Gross Expenditures,21,NON PERSONNEL SERVICES,52,TAXES; LICENSES & PERMITS,05200,TAXES; LICENSES & PERMITS-BUDGET,$120621.00,$120621.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM19,CONVENTION FACILITIES MGMT,EIJ,TOURISM EVENTS,GFS,2SCFFANP,CONV FAC FD-OPERATING-NONPROJECT,Gross Expenditures,38,CITY GRANT PROGRAMS,38,CITY GRANT PROGRAMS,03801,COMMUNITY BASED ORGANIZATION SERVICES,$0.00,$100000.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM19,CONVENTION FACILITIES MGMT,EIJ,TOURISM EVENTS,GFS,2SCFFANP,CONV FAC FD-OPERATING-NONPROJECT,Gross Expenditures,40,MATERIALS & SUPPLIES,40,MATERIALS & SUPPLIES BUDGET ONLY,04000,MATERIALS & SUPPLIES-BUDGET,$1530.00,$1530.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM19,CONVENTION FACILITIES MGMT,EIJ,TOURISM EVENTS,GFS,2SCFFANP,CONV FAC FD-OPERATING-NONPROJECT,Gross Expenditures,70,DEBT SERVICE,71,DEBT REDEMPTION,07121,LOAN PRINCIPAL REPAYMENT,$0.00,$506231.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM19,CONVENTION FACILITIES MGMT,EIJ,TOURISM EVENTS,GFS,2SCFFANP,CONV FAC FD-OPERATING-NONPROJECT,Gross Expenditures,81,SERVICES OF OTHER DEPTS,81,SERVICES OF OTHER DEPTS (AAO FUNDS),081CA,GF-ADM-GENERAL(AAO),$87975.00,$87975.00
ADM,GENERAL SERVICES AGENCY - CITY ADMIN,ADM19,CONVENTION FACILITIES MGMT,EIJ,TOURISM EVENTS,GFS,2SCFFANP,CONV FAC FD-OPERATING-NONPROJECT,Gross Expenditures,81,SERVICES OF OTHER DEPTS,81,SERVICES OF OTHER DEPTS (AAO FUNDS),081CB,GF-RISK MANAGEMENT SERVICES (AAO),$531398.00,$522259.00
